"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","3.5","15.0","118.6","210","1022","21","77"
"2","6.6","27.0","127.9","167","875","19","83"
"3","9.7","39.1","127.9","167","875","19","90"
"4","12.3","49.2","128.7","164","865","19","94"
"5","15.4","61.5","125.0","179","916","21","99"
"6","18.5","73.7","126.8","172","890","19","105"
"7","21.5","85.9","127.2","170","885","20","108"
"8","24.6","98.1","127.0","171","888","20","109"
"9","27.7","110.8","126.4","173","896","20","109"
"10","30.8","123.2","124.1","183","930","20","110"
"11","33.9","135.6","125.2","178","913","20","111"
"12","37.0","147.9","125.7","176","906","19","114"
"13","40.0","160.2","125.4","177","910","20","118"
"14","42.6","170.4","125.4","177","910","20","119"
"15","45.7","182.6","125.5","177","909","20","118"
"16","48.8","194.9","125.9","175","903","20","116"
"17","51.9","207.3","126.6","172","893","20","115"
"18","55.0","219.7","125.0","179","916","20","115"
"19","58.1","232.2","125.1","179","915","20","117"
"20","60.6","242.3","125.1","179","915","20","120"
"21","63.7","254.5","125.1","179","915","20","123"
"22","66.8","266.8","126.6","172","893","20","124"
"23","69.9","279.2","125.8","176","905","20","124"
"24","73.0","291.3","125.8","176","905","19","124"
"25","76.1","303.6","127.5","169","881","20","124"
"26","79.1","315.8","126.1","175","900","20","125"
"27","82.2","328.0","126.7","172","892","20","125"
"28","85.3","340.3","127.4","169","882","20","125"
"29","87.9","350.3","127.4","169","882","20","126"
"30","90.9","362.7","125.9","175","903","20","128"
"31","94.0","375.0","125.2","178","913","20","128"
"32","97.1","387.4","126.4","173","896","20","128"
"33","99.7","397.5","125.4","177","910","20","127"
"34","102.8","409.9","125.1","179","915","21","126"
"35","105.9","422.3","125.4","177","910","21","124"
"36","108.9","434.6","126.9","171","889","20","124"
"37","111.5","444.5","126.9","171","889","20","123"
"38","114.6","456.7","126.6","172","893","20","123"
"39","117.7","469.0","127.7","168","878","20","126"
"40","120.8","481.2","126.8","172","890","20","129"
"41","123.9","493.5","127.0","171","888","20","130"
"42","126.4","503.6","127.0","171","888","20","130"
"43","129.5","515.9","126.1","175","900","20","131"
"44","132.6","528.1","126.4","173","896","20","131"
"45","135.7","540.4","127.6","168","879","21","131"
"46","138.3","550.3","127.6","168","879","21","131"
"47","141.3","562.5","126.7","172","892","20","130"
"48","144.4","574.7","126.6","172","893","20","129"
"49","147.6","587.1","126.8","172","890","20","130"
"50","150.1","597.2","127.1","170","886","20","131"
"51","153.2","609.6","125.9","175","903","21","130"
"52","156.3","622.0","125.9","175","903","21","128"
"53","159.4","634.2","127.8","168","877","20","126"
"54","162.5","646.3","128.8","164","863","20","126"
"55","165.1","656.1","128.8","164","863","20","126"
"56","168.2","668.3","128.2","166","871","20","127"
"57","171.2","680.5","127.5","169","881","20","128"
"58","173.8","690.5","127.5","169","881","20","128"
"59","176.9","702.7","127.2","170","885","21","128"
"60","180.0","715.0","127.2","170","885","21","128"
"61","183.1","727.3","126.7","172","892","20","129"
"62","185.6","737.3","126.7","172","892","20","130"
"63","188.8","749.5","126.3","174","897","20","131"
"64","191.9","761.9","127.8","168","877","20","132"
"65","195.0","774.1","127.6","168","879","20","132"
"66","197.5","784.1","127.6","168","879","20","132"
"67","200.6","796.3","126.9","171","889","21","132"
"68","203.7","808.6","126.9","171","889","21","132"
"69","206.3","818.6","126.9","171","889","21","133"
"70","209.3","830.7","127.4","169","882","20","134"
"71","212.4","842.9","128.0","167","874","20","133"
"72","215.5","855.1","127.7","168","878","20","130"
"73","218.6","867.4","127.6","168","879","20","130"
"74","221.2","877.3","127.6","168","879","20","131"
"75","224.3","889.5","126.8","172","890","21","134"
"76","227.4","901.7","127.5","169","881","20","135"
"77","230.4","913.9","127.4","169","882","20","135"
"78","233.5","926.2","126.4","173","896","20","134"
"79","236.1","936.2","126.4","173","896","20","135"
"80","239.2","948.3","126.8","172","890","20","135"
"81","242.3","960.6","127.3","170","883","20","135"
"82","245.4","973.0","126.5","173","895","20","135"
"83","247.9","983.1","126.5","173","895","20","135"
"84","251.0","995.5","125.9","175","903","20","136"
"85","254.1","1007.7","125.6","177","907","20","136"
"86","257.2","1020.0","126.4","173","896","20","136"
"87","260.3","1032.4","125.8","176","905","20","136"
"88","262.8","1042.3","125.8","176","905","20","136"
"89","265.9","1054.5","126.6","172","893","20","134"
"90","269.0","1066.9","125.8","176","905","21","134"
"91","272.1","1079.3","125.5","177","909","20","136"
"92","274.7","1089.4","125.5","177","909","20","136"
"93","277.8","1101.9","125.6","177","907","20","136"
"94","280.8","1114.3","124.9","180","918","21","138"
"95","283.9","1126.5","127.0","171","888","20","138"
"96","286.5","1136.5","127.0","171","888","20","137"
"97","289.6","1148.7","126.5","173","895","20","136"
"98","292.7","1161.1","126.9","171","889","21","134"
"99","295.8","1173.4","126.2","174","899","20","135"
"100","298.3","1183.5","126.2","174","899","20","136"
"101","301.4","1195.7","125.7","176","906","20","139"
"102","304.5","1208.0","126.4","173","896","20","139"
"103","307.6","1220.3","126.7","172","892","20","138"
"104","310.7","1232.6","125.6","177","907","20","136"
"105","313.2","1242.5","125.6","177","907","20","136"
"106","316.3","1254.8","126.8","172","890","20","137"
"107","319.4","1267.1","127.2","170","885","20","138"
"108","322.5","1279.5","126.6","172","893","20","139"
"109","325.6","1291.7","127.1","170","886","20","138"
"110","328.2","1301.7","127.1","170","886","20","137"
"111","331.3","1314.2","126.1","175","900","20","136"
"112","334.3","1326.5","126.8","172","890","20","135"
"113","336.9","1336.4","126.8","172","890","20","131"
"114","340.0","1348.9","127.1","170","886","20","130"
"115","343.1","1361.2","126.6","172","893","20","130"
"116","346.2","1373.5","126.7","172","892","20","131"
"117","348.8","1383.3","126.7","172","892","20","135"
"118","351.8","1395.5","127.1","170","886","20","138"
"119","354.9","1407.8","127.2","170","885","20","139"
"120","358.0","1420.2","126.6","172","893","20","138"
"121","361.1","1432.5","126.7","172","892","20","135"
"122","363.7","1442.5","126.7","172","892","20","134"
"123","366.7","1454.6","126.5","173","895","20","135"
"124","369.8","1467.0","126.7","172","892","20","135"
"125","372.9","1479.2","126.3","174","897","20","137"
"126","376.0","1491.5","126.9","171","889","20","136"
"127","378.6","1501.4","126.9","171","889","20","135"
"128","381.6","1513.6","126.8","172","890","20","135"
"129","384.7","1525.9","127.3","170","883","20","135"
"130","387.8","1538.2","126.9","171","889","20","136"
"131","390.9","1550.5","126.9","171","889","20","137"
"132","394.0","1562.7","127.2","170","885","19","139"
"133","396.6","1572.7","127.2","170","885","19","139"
"134","399.7","1585.0","126.6","172","893","20","139"
"135","402.8","1597.3","125.9","175","903","20","140"
"136","405.8","1609.6","126.1","175","900","20","142"
"137","408.9","1621.8","126.6","172","893","20","142"
"138","412.0","1634.0","126.8","172","890","20","142"
"139","415.1","1646.3","127.0","171","888","20","140"
"140","418.2","1658.5","127.1","170","886","20","139"
"141","420.8","1668.4","127.1","170","886","20","139"
"142","423.9","1680.6","127.4","169","882","20","139"
"143","427.0","1692.8","127.1","170","886","20","140"
"144","430.0","1704.9","127.6","168","879","20","140"
"145","433.1","1717.2","127.5","169","881","20","139"
"146","436.2","1729.4","127.7","168","878","20","139"
"147","439.3","1741.7","126.6","172","893","20","138"
"148","442.4","1753.9","127.0","171","888","20","137"
"149","445.5","1766.2","126.9","171","889","20","138"
"150","448.6","1778.3","127.3","170","883","20","139"
"151","451.6","1790.5","126.6","172","893","20","139"
"152","454.2","1800.4","126.6","172","893","20","140"
"153","457.3","1812.7","126.8","172","890","20","141"
"154","460.4","1824.9","126.7","172","892","20","140"
"155","463.5","1837.1","126.9","171","889","20","140"
"156","466.6","1849.4","126.5","173","895","20","141"
"157","469.6","1861.6","126.7","172","892","20","141"
"158","472.7","1873.9","126.5","173","895","20","141"
"159","475.8","1886.2","127.1","170","886","19","141"
"160","478.9","1898.4","127.2","170","885","20","141"
"161","482.0","1910.6","126.8","172","890","20","141"
"162","485.1","1922.8","126.9","171","889","20","141"
"163","488.2","1935.0","127.1","170","886","19","141"
"164","491.2","1947.1","126.8","172","890","19","142"
"165","494.3","1959.3","127.1","170","886","20","142"
"166","497.4","1971.5","127.5","169","881","20","141"
"167","500.5","1983.7","126.5","173","895","20","141"
"168","503.6","1996.0","127.3","170","883","19","141"
"169","506.7","2008.1","127.3","170","883","19","141"
"170","509.7","2020.1","127.4","169","882","19","140"
"171","512.8","2032.3","127.0","171","888","19","140"
"172","515.9","2044.6","126.3","174","897","20","141"
"173","519.0","2056.8","127.0","171","888","19","142"
"174","522.1","2069.0","127.4","169","882","20","142"
"175","525.2","2081.2","126.6","172","893","20","142"
"176","527.7","2091.2","126.6","172","893","20","142"
"177","530.8","2103.4","126.2","174","899","20","142"
"178","533.9","2115.6","126.8","172","890","19","141"
"179","537.0","2127.8","127.3","170","883","20","141"
"180","540.1","2140.1","126.7","172","892","20","142"
"181","543.2","2152.3","127.1","170","886","20","142"
"182","546.3","2164.7","126.6","172","893","20","140"
"183","549.3","2176.8","126.0","175","902","20","140"
"184","552.4","2189.0","126.9","171","889","20","141"
"185","555.5","2201.2","126.6","172","893","20","142"
"186","558.6","2213.6","126.7","172","892","20","142"
"187","561.7","2225.8","126.6","172","893","20","141"
"188","564.8","2238.0","126.7","172","892","19","141"
"189","567.9","2250.4","126.0","175","902","20","140"
"190","571.0","2262.7","126.2","174","899","19","138"
"191","573.5","2272.6","126.2","174","899","19","138"
"192","576.6","2285.0","126.0","175","902","20","137"
"193","579.7","2297.3","125.6","177","907","20","138"
"194","582.8","2309.7","125.7","176","906","20","140"
"195","585.9","2321.9","125.4","177","910","20","140"
"196","589.0","2334.2","126.4","173","896","19","139"
"197","592.1","2346.6","126.4","173","896","19","140"
"198","595.1","2358.7","125.7","176","906","19","141"
"199","598.2","2371.0","126.7","172","892","19","143"
"200","601.3","2383.3","126.3","174","897","20","142"
"201","604.4","2395.5","125.9","175","903","20","140"
"202","607.5","2407.8","127.3","170","883","19","140"
"203","610.6","2420.2","126.3","174","897","20","141"
"204","613.7","2432.4","126.7","172","892","20","141"
"205","616.2","2442.2","126.7","172","892","20","140"
"206","619.3","2454.6","127.5","169","881","20","140"
"207","622.4","2466.7","126.8","172","890","20","141"
"208","625.5","2478.9","127.3","170","883","20","143"
"209","628.6","2491.2","126.8","172","890","20","144"
"210","631.6","2503.4","126.1","175","900","20","142"
"211","634.7","2515.7","126.4","173","896","20","141"
"212","637.8","2528.0","126.4","173","896","20","140"
"213","640.4","2538.0","126.4","173","896","20","140"
"214","643.5","2550.4","125.9","175","903","20","141"
"215","646.6","2562.8","125.6","177","907","20","142"
"216","649.6","2575.0","126.3","174","897","20","142"
"217","652.8","2587.4","126.4","173","896","20","142"
"218","655.8","2599.6","126.9","171","889","20","141"
"219","658.4","2609.5","126.9","171","889","20","141"
"220","661.5","2621.8","126.7","172","892","20","143"
"221","664.6","2634.3","126.3","174","897","20","144"
"222","667.7","2646.6","125.5","177","909","20","145"
"223","670.7","2658.8","126.0","175","902","20","145"
"224","673.8","2671.2","125.8","176","905","20","144"
"225","676.9","2683.5","126.1","175","900","20","142"
"226","679.5","2693.4","126.1","175","900","20","141"
"227","682.5","2705.6","126.2","174","899","20","140"
"228","685.6","2717.9","126.3","174","897","20","139"
"229","688.7","2730.1","126.2","174","899","20","138"
"230","691.8","2742.5","125.9","175","903","20","139"
"231","694.9","2754.8","125.8","176","905","20","140"
"232","697.4","2764.9","125.8","176","905","20","140"
"233","700.5","2777.1","125.8","176","905","20","140"
"234","703.6","2789.5","126.0","175","902","20","140"
"235","706.7","2802.1","125.7","176","906","20","139"
"236","709.8","2814.4","125.8","176","905","20","139"
"237","712.4","2824.5","125.8","176","905","20","139"
"238","715.5","2836.7","126.4","173","896","20","141"
"239","718.5","2849.0","126.0","175","902","20","142"
"240","721.6","2861.3","125.9","175","903","20","145"
"241","724.7","2873.5","126.9","171","889","20","144"
"242","727.8","2885.9","126.1","175","900","20","143"
"243","730.4","2896.0","126.1","175","900","20","142"
"244","733.5","2908.3","125.3","178","912","21","139"
"245","736.6","2920.6","125.8","176","905","19","137"
"246","739.6","2933.0","126.4","173","896","20","140"
"247","742.7","2945.4","125.4","177","910","20","140"
"248","745.9","2957.9","125.9","175","903","20","141"
"249","749.0","2970.3","125.8","176","905","20","141"
"250","752.0","2982.7","125.2","178","913","20","142"
"251","755.1","2995.0","125.9","175","903","20","140"
"252","757.7","3005.0","125.9","175","903","20","140"
"253","760.8","3017.4","125.6","177","907","20","140"
"254","763.9","3029.8","125.6","177","907","20","141"
"255","766.9","3042.0","126.1","175","900","20","142"
"256","770.1","3054.5","125.2","178","913","20","142"
"257","773.1","3066.9","125.1","179","915","20","141"
"258","776.2","3079.2","126.0","175","902","20","141"
"259","779.3","3091.5","125.5","177","909","20","141"
"260","781.9","3101.5","125.5","177","909","20","141"
"261","785.0","3113.9","126.1","175","900","20","141"
"262","788.0","3126.3","125.3","178","912","20","142"
"263","791.1","3138.6","125.1","179","915","20","142"
"264","794.2","3150.9","125.7","176","906","20","143"
"265","797.3","3163.2","126.6","172","893","20","143"
"266","800.3","3175.4","126.4","173","896","20","144"
"267","803.4","3187.7","126.0","175","902","20","144"
"268","806.5","3200.0","126.6","172","893","20","143"
"269","809.1","3210.0","126.6","172","893","20","143"
"270","812.2","3222.3","126.1","175","900","20","143"
"271","815.3","3234.4","127.0","171","888","19","142"
"272","818.4","3246.8","126.5","173","895","20","142"
"273","821.4","3258.8","126.4","173","896","20","141"
"274","824.5","3271.1","127.9","167","875","20","139"
"275","827.6","3283.3","127.7","168","878","20","138"
"276","830.7","3295.4","127.7","168","878","20","138"
"277","833.8","3307.7","126.2","174","899","20","139"
"278","836.3","3317.7","126.2","174","899","20","139"
"279","839.4","3330.1","125.8","176","905","20","139"
"280","842.5","3342.4","126.0","175","902","20","138"
"281","845.6","3354.8","126.1","175","900","20","136"
"282","848.7","3367.2","125.7","176","906","20","135"
"283","851.8","3379.5","126.0","175","902","20","137"
"284","854.4","3389.4","126.0","175","902","20","138"
"285","857.4","3401.6","126.8","172","890","20","140"
"286","860.5","3413.9","126.1","175","900","20","140"
"287","863.6","3426.3","126.5","173","895","20","140"
"288","866.7","3438.6","126.3","174","897","20","141"
"289","869.8","3450.9","126.3","174","897","20","140"
"290","872.3","3460.8","126.3","174","897","20","139"
"291","875.4","3473.1","126.2","174","899","20","138"
"292","878.5","3485.3","126.4","173","896","20","139"
"293","881.6","3497.6","126.7","172","892","20","138"
"294","884.7","3509.8","127.1","170","886","20","138"
"295","887.8","3522.1","127.0","171","888","20","137"
"296","890.3","3532.0","127.0","171","888","20","137"
"297","893.4","3544.2","126.6","172","893","20","137"
"298","896.5","3556.5","125.9","175","903","20","138"
"299","899.6","3568.8","126.8","172","890","20","139"
"300","902.7","3581.1","126.5","173","895","20","140"
"301","905.8","3593.4","125.9","175","903","20","138"
"302","908.3","3603.4","125.9","175","903","20","137"
"303","911.4","3615.7","125.7","176","906","20","137"
"304","914.5","3628.0","126.6","172","893","20","136"
"305","917.6","3640.2","126.9","171","889","20","136"
"306","920.7","3652.5","127.0","171","888","20","136"
"307","923.7","3664.8","125.7","176","906","20","138"
"308","926.8","3677.2","125.8","176","905","20","140"
"309","929.4","3687.2","125.8","176","905","20","139"
"310","932.5","3699.5","125.1","179","915","20","139"
"311","935.6","3711.8","125.8","176","905","20","136"
"312","938.7","3724.1","126.7","172","892","20","136"
"313","941.7","3736.5","125.4","177","910","20","138"
"314","944.8","3748.9","125.5","177","909","20","138"
"315","947.9","3761.2","126.1","175","900","20","137"
"316","950.5","3771.2","126.1","175","900","20","137"
"317","953.6","3783.5","126.2","174","899","20","138"
"318","956.7","3795.9","125.5","177","909","20","138"
"319","959.7","3808.3","125.3","178","912","20","137"
"320","962.8","3820.7","125.5","177","909","20","136"
"321","965.9","3833.1","125.1","179","915","20","137"
"322","969.0","3845.4","126.5","173","895","20","140"
"323","972.1","3857.7","126.3","174","897","20","142"
"324","974.7","3867.7","126.3","174","897","20","142"
"325","977.7","3879.9","125.5","177","909","20","143"
"326","980.8","3892.3","125.9","175","903","20","143"
"327","983.9","3904.6","125.3","178","912","20","144"
"328","987.0","3916.9","125.9","175","903","20","144"
"329","990.1","3929.2","125.7","176","906","19","143"
"330","993.1","3941.4","125.8","176","905","20","141"
"331","996.2","3953.8","126.2","174","899","20","141"
"332","999.3","3966.0","126.0","175","902","20","142"
"333","1002.4","3978.4","126.2","174","899","20","143"
"334","1005.5","3990.7","126.3","174","897","20","143"
"335","1008.6","4003.0","126.3","174","897","19","142"
"336","1011.7","4015.2","125.8","176","905","20","142"
"337","1014.8","4027.4","126.9","171","889","19","142"
"338","1017.8","4039.8","125.9","175","903","20","143"
"339","1023.0","4051.4","132.2","151","821","20","142"
"340","1024.0","4067.4","132.2","151","821","20","92"
"341","1027.1","4072.2","184467440737095264.0","0","300","20","93"
"342","1030.2","4079.7","319.3","11","337","20","95"
"343","1033.3","4089.1","205.0","41","439","20","97"
"344","1036.4","4099.3","164.4","79","571","20","99"
"345","1039.4","4110.2","151.2","101","648","20","101"
"346","1042.0","4119.6","142.5","121","716","20","104"
"347","0.7","3.1","117.4","216","1044","0","106"
"348","3.7","15.8","121.7","194","968","20","109"
"349","6.8","28.1","124.7","180","921","19","111"
"350","9.9","40.4","124.9","180","918","19","114"
"351","12.5","50.7","124.9","180","918","19","118"
"352","15.6","63.1","123.6","185","937","20","120"
"353","18.6","75.3","124.9","180","918","20","122"
"354","21.7","87.6","126.5","173","895","20","123"
"355","24.8","100.1","126.0","175","902","20","126"
"356","27.9","112.4","124.7","180","921","20","127"
"357","31.0","124.9","125.4","177","910","20","127"
"358","34.1","137.3","125.6","177","907","20","128"
"359","37.2","149.7","125.5","177","909","19","129"
"360","40.2","161.9","125.4","177","910","20","130"
"361","43.3","174.4","125.4","177","910","19","131"
"362","46.4","186.8","125.0","179","916","20","132"
"363","49.5","199.1","124.4","182","925","20","133"
"364","52.6","211.4","125.9","175","903","20","132"
"365","55.7","223.8","125.9","175","903","20","132"
"366","58.8","236.2","125.2","178","913","19","134"
"367","61.9","248.6","124.6","181","922","20","137"
"368","65.0","261.0","125.7","176","906","19","138"
"369","68.1","273.4","126.2","174","899","19","138"
"370","71.1","285.7","125.0","179","916","20","137"
"371","74.2","298.1","125.4","177","910","20","135"
"372","77.3","310.5","125.2","178","913","20","135"
"373","79.9","320.6","125.2","178","913","20","134"
"374","83.0","333.1","124.8","180","919","20","132"
"375","86.1","345.4","125.5","177","909","20","132"
"376","89.1","357.8","125.3","178","912","20","133"
"377","92.2","370.2","125.4","177","910","20","134"
"378","94.8","380.2","125.4","177","910","20","135"
"379","97.9","392.6","125.1","179","915","20","135"
"380","101.0","405.1","124.2","183","928","20","136"
"381","104.1","417.6","125.0","179","916","20","138"
"382","107.1","429.8","124.8","180","919","20","140"
"383","110.2","442.2","125.9","175","903","20","139"
"384","113.3","454.5","125.8","176","905","20","139"
"385","116.4","466.8","125.6","177","907","20","139"
"386","119.5","479.2","125.9","175","903","20","141"
"387","122.6","491.4","127.4","169","882","19","142"
"388","125.7","503.7","126.1","175","900","20","142"
"389","128.8","516.0","125.9","175","903","20","140"
"390","131.8","528.2","126.7","172","892","19","138"
"391","134.4","538.3","126.7","172","892","19","137"
"392","137.5","550.7","125.3","178","912","20","139"
"393","140.6","563.0","125.8","176","905","20","142"
"394","143.7","575.4","125.6","177","907","20","143"
"395","146.8","587.9","124.8","180","919","20","144"
"396","149.8","600.4","124.7","180","921","20","143"
"397","152.9","612.8","124.6","181","922","20","143"
"398","156.0","625.2","125.6","177","907","20","143"
"399","159.1","637.6","125.4","177","910","20","143"
"400","162.2","650.0","125.1","179","915","20","142"
"401","164.8","660.0","125.1","179","915","20","140"
"402","167.8","672.4","125.1","179","915","20","140"
"403","170.9","684.7","125.4","177","910","20","142"
"404","174.0","697.1","125.4","177","910","19","142"
"405","177.1","709.4","125.6","177","907","20","142"
"406","180.2","721.9","124.9","180","918","20","142"
"407","183.3","734.3","124.8","180","919","20","141"
"408","186.4","746.7","125.1","179","915","20","142"
"409","189.5","759.2","125.2","178","913","20","142"
"410","192.5","771.8","124.2","183","928","20","141"
"411","195.1","781.8","124.2","183","928","20","142"
"412","198.2","794.4","124.4","182","925","20","142"
"413","201.3","806.7","124.7","180","921","20","142"
"414","204.4","819.1","125.6","177","907","20","141"
"415","207.5","831.5","125.7","176","906","20","140"
"416","210.6","843.9","125.3","178","912","20","141"
"417","213.7","856.3","125.7","176","906","20","143"
"418","216.2","866.4","125.7","176","906","20","144"
"419","219.3","878.8","125.2","178","913","20","145"
"420","222.4","891.1","125.1","179","915","20","144"
"421","225.5","903.6","125.6","177","907","20","142"
"422","228.6","915.9","126.4","173","896","20","141"
"423","231.7","928.3","126.1","175","900","20","141"
"424","234.3","938.3","126.1","175","900","20","141"
"425","237.3","950.6","125.9","175","903","20","142"
"426","240.4","962.9","125.7","176","906","20","142"
"427","243.5","975.2","125.6","177","907","20","142"
"428","246.6","987.5","126.3","174","897","20","142"
"429","249.7","999.7","126.4","173","896","20","141"
"430","252.8","1012.0","126.4","173","896","20","140"
"431","255.8","1024.4","125.9","175","903","20","138"
"432","258.9","1036.6","126.4","173","896","19","137"
"433","261.5","1046.5","126.4","173","896","19","138"
"434","264.6","1058.8","126.7","172","892","20","139"
"435","267.7","1071.2","126.3","174","897","20","140"
"436","270.7","1083.5","125.7","176","906","20","139"
"437","273.8","1095.9","126.0","175","902","20","139"
"438","276.9","1108.3","124.9","180","918","20","140"
"439","280.0","1120.7","125.2","178","913","20","142"
"440","282.6","1130.8","125.2","178","913","20","143"
"441","285.7","1143.2","125.5","177","909","20","141"
"442","288.2","1153.5","125.3","178","912","21","138"
"443","291.3","1166.0","124.3","182","927","21","135"
"444","294.4","1178.5","124.0","184","931","21","135"
"445","297.5","1190.8","126.3","174","897","20","135"
"446","300.6","1203.0","127.0","171","888","20","136"
"447","303.7","1215.2","127.6","168","879","20","138"
"448","306.2","1225.0","127.6","168","879","20","137"
"449","309.3","1237.3","127.5","169","881","20","137"
"450","312.4","1249.5","126.5","173","895","20","137"
"451","315.5","1261.7","127.2","170","885","20","138"
"452","318.6","1274.1","125.8","176","905","20","138"
"453","321.1","1284.2","125.8","176","905","20","140"
"454","324.2","1296.4","125.1","179","915","21","140"
"455","327.3","1308.8","126.6","172","893","19","139"
"456","330.4","1321.2","125.9","175","903","20","140"
"457","333.5","1333.6","126.2","174","899","20","142"
"458","336.6","1346.0","125.7","176","906","20","143"
"459","339.2","1356.0","125.7","176","906","20","145"
"460","342.2","1368.5","125.7","176","906","20","145"
"461","345.3","1380.8","124.4","182","925","21","144"
"462","348.4","1393.0","126.0","175","902","20","141"
"463","351.5","1405.3","126.6","172","893","20","139"
